,image,Text,confidenceOCR
7355,images/Cropped Image7355.jpg,PrArRP,0.06439377327271843
7356,images/Cropped Image7359.jpg,Anen,0.00047855518641881645
7357,images/Cropped Image7357.jpg,CILI,0.01968962512910366
7358,images/Cropped Image7358.jpg,H49,0.9998481724572542
7359,images/Cropped Image7361.jpg,MARLANE,0.10695812315122662
7360,images/Cropped Image7362.jpg,J,0.004704183406012641
7361,images/Cropped Image7360.jpg,SCHWALBA,0.23936917932810714
7362,images/Cropped Image7363.jpg,ECKERNIFOR,0.14539437335308558
7363,images/Cropped Image7364.jpg,GGkLewI,0.033622720158638104
7364,images/Cropped Image7365.jpg,SCHNALBL,0.1541014301944728
7365,images/Cropped Image7366.jpg,ECKERNT Or_,0.3204306829073771
7366,images/Cropped Image7367.jpg,GGKLOwL,0.09975554871955514
7367,images/Cropped Image7369.jpg,enn,0.0020537352844403932
7368,images/Cropped Image7368.jpg,lran,0.0016679648542776704
7369,images/Cropped Image7370.jpg,ND,0.9772418622335607
7370,images/Cropped Image7371.jpg,1565,0.7338351011276245
7371,images/Cropped Image7372.jpg,ND,0.7843153019005433
7372,images/Cropped Image7373.jpg,565,0.9999946316117284
7373,images/Cropped Image7374.jpg,Sanaero,0.13333809855757756
7374,images/Cropped Image7376.jpg,SanaeRO,0.07656132881483348
7375,images/Cropped Image7375.jpg,Sanaero,0.1096592749412398
7376,images/Cropped Image7377.jpg,Har,0.9592846728536435
7377,images/Cropped Image7379.jpg,P,0.9420692369988046
7378,images/Cropped Image7378.jpg,Ha,0.9970637131834467
7379,images/Cropped Image7380.jpg,1,0.1840268514577339
7380,images/Cropped Image7381.jpg,Ro shorind,0.07415717547204048
7381,images/Cropped Image7382.jpg,PRTRDS,0.05988369885361873
7382,images/Cropped Image7383.jpg,Ro shorind,0.1136520775531336
7383,images/Cropped Image7385.jpg,PETRDS,0.29229261870269907
7384,images/Cropped Image7384.jpg,10 shorind,0.13916995615526398
7385,images/Cropped Image7386.jpg,PETRDS,0.12404631523829
7386,images/Cropped Image7387.jpg,DUBINGIAI,0.9749434542552695
7387,images/Cropped Image7390.jpg,MAERSK,0.5765458411112286
7388,images/Cropped Image7388.jpg,[werzk,0.06744881921163978
7389,images/Cropped Image7389.jpg,MAERSK,0.5900858033977594
7390,images/Cropped Image7391.jpg,Wersd,0.1300665419729348
7391,images/Cropped Image7394.jpg,ier20,0.1389837028725352
7392,images/Cropped Image7395.jpg,[irred,0.31105785381675927
7393,images/Cropped Image7392.jpg,Mairski,0.36003230492675126
7394,images/Cropped Image7393.jpg,Maarad,0.03614061810983892
7395,images/Cropped Image7397.jpg,maeribK,0.19781557006260686
7396,images/Cropped Image7399.jpg,tar5kL,0.04254760812665938
7397,images/Cropped Image7396.jpg,MAERSK,0.9966911167286615
7398,images/Cropped Image7398.jpg,MAERSK,0.9978456232333436
7399,images/Cropped Image7400.jpg,MAErsK,0.11978644731375734
7400,images/Cropped Image7402.jpg,VWL4It,0.0014095759570640206
7401,images/Cropped Image7401.jpg,En,0.010660005810105266
7402,images/Cropped Image7403.jpg,Ma;ag,0.014088063541185832
7403,images/Cropped Image7404.jpg,MAERSK,0.99539420290126
7404,images/Cropped Image7405.jpg,Miarsh,0.04400436454821781
7405,images/Cropped Image7406.jpg,MAERSK:,0.5501186862527667
7406,images/Cropped Image7408.jpg,37,0.14038494523960734
7407,images/Cropped Image7407.jpg,MAERSK,0.9971645357909311
7408,images/Cropped Image7409.jpg,MAERSK,0.9978720621415387
7409,images/Cropped Image7410.jpg,Stn,0.12057429552078247
7410,images/Cropped Image7411.jpg,MAErsK,0.12382266038877157
7411,images/Cropped Image7412.jpg,St  ,0.10401518642902374
7412,images/Cropped Image7413.jpg,04er88,0.04179989207665176
7413,images/Cropped Image7414.jpg,MAERSK,0.9939500291446985
7414,images/Cropped Image7415.jpg,Miarsh,0.029822092471122347
7415,images/Cropped Image7416.jpg,MAERSK,0.9991670838478635
7416,images/Cropped Image7417.jpg,#ee,0.006217428947427483
7417,images/Cropped Image7418.jpg,TAk,0.20391620564110569
7418,images/Cropped Image7419.jpg,Tak:,0.28252699971199036
7419,images/Cropped Image7421.jpg,OTA K,0.32625339314038465
7420,images/Cropped Image7420.jpg,MalbhirOSAS,0.11079825031252066
7421,images/Cropped Image7425.jpg,"AlbhirOSAS""",0.12595475751891175
7422,images/Cropped Image7424.jpg,"albhirosas""",0.23662151065825865
7423,images/Cropped Image7423.jpg,Denu,0.00831134058535099
7424,images/Cropped Image7422.jpg,TOW,0.9871456380029152
7425,images/Cropped Image7426.jpg,MAR,0.9999936680552679
7426,images/Cropped Image7427.jpg,TAvOA,0.1382876470022657
7427,images/Cropped Image7428.jpg,0 Tc T 09 u4,0.017031937415526843
7428,images/Cropped Image7429.jpg,Harbo,0.7908128058899165
7429,images/Cropped Image7430.jpg,P | L,0.85681040294718
7430,images/Cropped Image7432.jpg,TAK-4,0.985485152013399
7431,images/Cropped Image7434.jpg,MAR,0.9999931862770842
7432,images/Cropped Image7431.jpg,TAVOA,0.23055762098667265
7433,images/Cropped Image7433.jpg,C,0.29176252330686125
7434,images/Cropped Image7435.jpg,T0uu4,0.0037188427267352943
7435,images/Cropped Image7436.jpg,TOWL,0.9510111808776855
7436,images/Cropped Image7437.jpg,CAPELLA,0.24591217424264833
7437,images/Cropped Image7438.jpg,capelLA,0.33290517955751364
7438,images/Cropped Image7440.jpg,RS-Iu,0.2624615825775091
7439,images/Cropped Image7439.jpg,P063,0.8147926330566406
7440,images/Cropped Image7441.jpg,P_0631,0.35268942390133196
7441,images/Cropped Image7442.jpg,KrastaS,0.2654545837702087
7442,images/Cropped Image7443.jpg,SAULE?,0.37327758426805974
7443,images/Cropped Image7444.jpg,KraSTaS,0.18350868534387652
7444,images/Cropped Image7445.jpg,siules,0.24450498758459133
7445,images/Cropped Image7446.jpg,copmobcKLM,0.1862183531680444
7446,images/Cropped Image7447.jpg,copMobcKLM,0.25949354876933645
7447,images/Cropped Image7448.jpg,CoPMobCKLM 42,0.12781417394315522
7448,images/Cropped Image7450.jpg,VIOLA III,0.306730325584402
7449,images/Cropped Image7451.jpg,VIOLA,0.9406515102486557
7450,images/Cropped Image7449.jpg,Gutp,0.014288836158812046
7451,images/Cropped Image7453.jpg,HeNIaR,0.058434991524079
7452,images/Cropped Image7452.jpg,Bequux,0.10784424154118365
7453,images/Cropped Image7455.jpg,~Veronica,0.44116783364724177
7454,images/Cropped Image7454.jpg,HnSm,0.004469441249966621
7455,images/Cropped Image7456.jpg,Beq4pna,0.019551122163352384
7456,images/Cropped Image7457.jpg,ORUPO BOLUDA,0.4059245356508873
7457,images/Cropped Image7458.jpg,eunbotte,0.18341366253067007
7458,images/Cropped Image7459.jpg,"I""Jutn",0.06725978927349993
7459,images/Cropped Image7460.jpg,HeNIaR,0.08445102819293245
7460,images/Cropped Image7461.jpg,Bequux,0.12825115450565422
7461,images/Cropped Image7462.jpg,AwGm,0.005674445070326328
7462,images/Cropped Image7463.jpg,Bequpza,0.02920126950972078
7463,images/Cropped Image7464.jpg,0RUPo BOL UDA,0.27715688409973266
7464,images/Cropped Image7465.jpg,"VB An""",0.13585622095539202
7465,images/Cropped Image7466.jpg,Tico,0.7267615795135498
7466,images/Cropped Image7467.jpg,ITico,0.06948712535141342
7467,images/Cropped Image7468.jpg,"Ann""",0.14320984482765198
7468,images/Cropped Image7471.jpg,VB D,0.11130136968040925
7469,images/Cropped Image7470.jpg,4/38,0.5690214037895203
7470,images/Cropped Image7469.jpg,4138,0.6530642509460449
7471,images/Cropped Image7472.jpg,DIECISIETE,0.9930565754378397
7472,images/Cropped Image7473.jpg,SERTOSA,0.9984775593482307
7473,images/Cropped Image7474.jpg,Oumniur,0.019097172942503286
7474,images/Cropped Image7477.jpg,Rn,0.003492590070121987
7475,images/Cropped Image7476.jpg,DIECISIETE,0.9903864630288562
7476,images/Cropped Image7475.jpg,SERTOSA,0.9989882177110379
7477,images/Cropped Image7478.jpg,ILFUL,0.05450044182425294
7478,images/Cropped Image7479.jpg,Wil,0.039140998386814
7479,images/Cropped Image7481.jpg,Bu,0.10177834644524922
7480,images/Cropped Image7480.jpg,Allk ,0.016744008486598773
7481,images/Cropped Image7482.jpg,HUSX,0.1333457976579666
7482,images/Cropped Image7483.jpg,CUEVASANTA B,0.9111235194082249
7483,images/Cropped Image7484.jpg,VRVPI HUH,0.11462017224050658
7484,images/Cropped Image7486.jpg,santa cruz DE TENERIFE,0.3529609681933379
7485,images/Cropped Image7485.jpg,Waee,0.07845353335142136
7486,images/Cropped Image7487.jpg,CUEVASANTA B,0.5005142862056776
7487,images/Cropped Image7488.jpg,BRUPD BULV,0.09650354257780322
7488,images/Cropped Image7489.jpg,santa cruz dE TENERIFE,0.3061296203888222
7489,images/Cropped Image7490.jpg,Wil,0.019644933389620162
7490,images/Cropped Image7491.jpg,Wu ,0.030007958591808395
7491,images/Cropped Image7492.jpg,Farlk,0.00356868054623906
7492,images/Cropped Image7493.jpg,HUIS,0.16189438104629517
7493,images/Cropped Image7494.jpg,CUEVASANTA B,0.6789436279276464
7494,images/Cropped Image7497.jpg,BRHPD HILH,0.04526657752916576
7495,images/Cropped Image7496.jpg,santa cruz DE TENERIFE,0.3843359595380085
7496,images/Cropped Image7495.jpg,Ue,0.013877102055180265
7497,images/Cropped Image7498.jpg,KINTAI,0.994492252534575
7498,images/Cropped Image7499.jpg,Tnentoa,0.013808183534066144
7499,images/Cropped Image7500.jpg,Fe,0.002118570954834898
7500,images/Cropped Image7501.jpg,KINTAI,0.9952789357776635
7501,images/Cropped Image7502.jpg,KINTAI,0.9951625450925944
7502,images/Cropped Image7503.jpg,Wnau,0.0021612364798784256
7503,images/Cropped Image7504.jpg,Fe,0.0024486026749671467
7504,images/Cropped Image7506.jpg,FellOO(,0.18986118160828916
7505,images/Cropped Image7505.jpg,P | L,0.6263789779820061
7506,images/Cropped Image7508.jpg,0,0.9673105815401103
7507,images/Cropped Image7507.jpg,0,0.5652843514108099
7508,images/Cropped Image7509.jpg,MONICA,0.43151213323235715
7509,images/Cropped Image7510.jpg,'MonicA,0.40840292103654524
7510,images/Cropped Image7512.jpg,Nal 00,0.18577007088941194
7511,images/Cropped Image7511.jpg,P | L,0.6498754665534968
7512,images/Cropped Image7513.jpg,AMYP-2524,0.7034588977877193
7513,images/Cropped Image7514.jpg,AMYP-2524 ,0.687179483797519
7514,images/Cropped Image7517.jpg,AMYP-2524,0.8480401393486653
7515,images/Cropped Image7516.jpg,AMYP-2524,0.8258942345995587
7516,images/Cropped Image7515.jpg,JDA,0.03738188972747376
7517,images/Cropped Image7518.jpg,NiDa:,0.15001593951910708
7518,images/Cropped Image7519.jpg,JPA,0.04253576330179105
7519,images/Cropped Image7520.jpg,NDS:,0.069289430975914
7520,images/Cropped Image7521.jpg,JDa,0.1773710587504236
7521,images/Cropped Image7522.jpg,NiDA,0.23201285302639008
7522,images/Cropped Image7523.jpg,4138,0.22155006229877472
7523,images/Cropped Image7524.jpg,4138,0.7862377166748047
7524,images/Cropped Image7525.jpg,A138,0.2090437114238739
7525,images/Cropped Image7526.jpg,@uceu,0.03001329208127047
7526,images/Cropped Image7527.jpg,AbiLITY,0.23894928776108126
7527,images/Cropped Image7528.jpg,EI,0.12665111508934154
7528,images/Cropped Image7529.jpg,AbILITY,0.33781549284712453
7529,images/Cropped Image7530.jpg,AbILItY,0.12712813974736814
7530,images/Cropped Image7531.jpg,AbILITY,0.30151620620994063
7531,images/Cropped Image7532.jpg,98,0.33207023201259345
7532,images/Cropped Image7535.jpg,CELZ,0.6217907667160034
7533,images/Cropped Image7534.jpg,UDUL,0.12114585936069489
7534,images/Cropped Image7533.jpg,ACTIC,0.25683896291428093
7535,images/Cropped Image7536.jpg,WOLF,0.9742149153169372
7536,images/Cropped Image7537.jpg,M-0336,0.9981718868476589
7537,images/Cropped Image7539.jpg,BOnk,0.5195208191871643
7538,images/Cropped Image7538.jpg,IPKTHKH,0.5408683507909161
7539,images/Cropped Image7540.jpg,38,0.49130845674461915
7540,images/Cropped Image7541.jpg,CERZ,0.2718578279018402
7541,images/Cropped Image7542.jpg,UDU,0.2797844645867961
7542,images/Cropped Image7543.jpg,RCIC,0.8624046444892883
7543,images/Cropped Image7544.jpg,WOLE,0.4989393949508667
7544,images/Cropped Image7547.jpg,M-0336,0.9977907972976572
7545,images/Cropped Image7546.jpg,Wannrn,0.0020701480501247884
7546,images/Cropped Image7545.jpg,WDV,0.025360804777065454
7547,images/Cropped Image7549.jpg,JCIIC,0.2611203785789137
7548,images/Cropped Image7548.jpg,WOLF,0.9785333871841431
7549,images/Cropped Image7550.jpg,M-0336,0.8940594299461123
7550,images/Cropped Image7551.jpg,BOnk,0.34519073367118835
7551,images/Cropped Image7552.jpg,IPKTHKH,0.43559441507724783
7552,images/Cropped Image7553.jpg,VILNIUS,0.9871577702913622
7553,images/Cropped Image7554.jpg,DFDS LISCO,0.968222333190971
7554,images/Cropped Image7555.jpg,VILNIUS,0.9784260041298174
7555,images/Cropped Image7557.jpg,8027793,0.9967076549965915
7556,images/Cropped Image7556.jpg,Uvar,0.0242362841963768
7557,images/Cropped Image7558.jpg,AGI,0.02649506365664043
7558,images/Cropped Image7561.jpg,BURE,0.9969493746757507
7559,images/Cropped Image7559.jpg,Bdac,0.01435145828872919
7560,images/Cropped Image7560.jpg,MGIla,0.007745967201081642
7561,images/Cropped Image7562.jpg,8027793,0.9911183792846447
7562,images/Cropped Image7564.jpg,cdar,0.026988228783011436
7563,images/Cropped Image7565.jpg,BURE,0.997420608997345
7564,images/Cropped Image7563.jpg,GREEN TrOHs?,0.3164808469267034
7565,images/Cropped Image7566.jpg,Green Reefers,0.569820556639484
7566,images/Cropped Image7568.jpg,GREEN TROHS?,0.2848023979296918
7567,images/Cropped Image7567.jpg,Oreen Reefers,0.3836205457762024
7568,images/Cropped Image7569.jpg,GREEN TroHs?,0.27783495995314705
7569,images/Cropped Image7570.jpg,Ureen Reefer,0.4230128900984664
7570,images/Cropped Image7572.jpg,sreen Reefers,0.9203596730947826
7571,images/Cropped Image7571.jpg,Harbour,0.9290685939444722
7572,images/Cropped Image7573.jpg,P | L 0,0.8151505443912755
7573,images/Cropped Image7574.jpg,T,0.9351211768639054
7574,images/Cropped Image7575.jpg,M,0.9678677056999874
7575,images/Cropped Image7576.jpg,Neiity,0.005233948181176178
7576,images/Cropped Image7577.jpg,ReiITY,0.00579506772414914
7577,images/Cropped Image7578.jpg,ReiITY,0.00876462562738155
7578,images/Cropped Image7579.jpg,1,0.3199156739319733
7579,images/Cropped Image7580.jpg,SAFEty FiRsf,0.43215471899548397
7580,images/Cropped Image7581.jpg,FRNHfHJord,0.033996739992170795
7581,images/Cropped Image7582.jpg,FRont NJord,0.3255606865207041
7582,images/Cropped Image7584.jpg,FRonT NJORD,0.2461927026783709
7583,images/Cropped Image7583.jpg,Firs#,0.6482393432069347
7584,images/Cropped Image7585.jpg,"824401,",0.5336683957986063
7585,images/Cropped Image7586.jpg,Napoles,0.8825536963774652
7586,images/Cropped Image7587.jpg,Ull,0.10061516626765074
7587,images/Cropped Image7589.jpg,1mI-945691,0.08151058644208244
7588,images/Cropped Image7588.jpg,VB.TrON,0.38777972344536915
7589,images/Cropped Image7590.jpg,0D-9456905,0.10357442309111729
7590,images/Cropped Image7593.jpg,VB,0.9902205705101013
7591,images/Cropped Image7591.jpg,TroN,0.35697469115257263
7592,images/Cropped Image7592.jpg,U,0.11130141744095656
7593,images/Cropped Image7595.jpg,1mI-945691,0.08151058644208244
7594,images/Cropped Image7594.jpg,tn,0.015493679897780749
7595,images/Cropped Image7596.jpg,10085,0.31526446494230226
7596,images/Cropped Image7597.jpg,NEV €4ellia,0.06639540172312489
7597,images/Cropped Image7598.jpg,(ala Lilc,0.12205351864185016
7598,images/Cropped Image7599.jpg,Fukuoxa,0.2779971977403686
7599,images/Cropped Image7600.jpg,Higal,0.01368163503641004
7600,images/Cropped Image7601.jpg,BALEAI,0.7340123172935988
7601,images/Cropped Image7602.jpg,BAHAMA MAMA,0.47511157029225864
7602,images/Cropped Image7603.jpg,ILEARIA,0.7518956909867758
7603,images/Cropped Image7604.jpg,Mteneeneennelc nt,2.3302318375081014e-05
7604,images/Cropped Image7605.jpg,WeRS,0.08160682767629623
7605,images/Cropped Image7606.jpg,BaHAMA,0.31532131054441015
7606,images/Cropped Image7607.jpg,HamA,0.10297217965126038
7607,images/Cropped Image7608.jpg,Higua,0.009607545256470045
7608,images/Cropped Image7609.jpg,BALEARIA,0.999552654047255
7609,images/Cropped Image7610.jpg,KaCI ALw,0.0778084140681679
7610,images/Cropped Image7611.jpg,Mdtj,0.03758760541677475
7611,images/Cropped Image7612.jpg,Aida,0.15089373290538788
7612,images/Cropped Image7613.jpg,aida.de,0.861833134580342
7613,images/Cropped Image7614.jpg,ONGO NIUA,0.9994897191385459
7614,images/Cropped Image7616.jpg,7UJBV,0.7898567510841735
7615,images/Cropped Image7615.jpg,ONGO NIUA,0.9996184234456481
7616,images/Cropped Image7617.jpg,NAEREK UNE,0.4021161834735441
7617,images/Cropped Image7619.jpg,FKCIn,0.015508761680304926
7618,images/Cropped Image7618.jpg,"CMA, C G M",0.264093049501016
7619,images/Cropped Image7620.jpg,"CMA , C G M",0.5449519685402421
7620,images/Cropped Image7621.jpg,CCntractors,0.023912229447031138
7621,images/Cropped Image7622.jpg,SEA ALFA,0.9640743502586808
7622,images/Cropped Image7623.jpg,ame,0.0035380136914092354
7623,images/Cropped Image7624.jpg,ALFA,0.895112931728363
7624,images/Cropped Image7625.jpg,F ^ ^ ^^,0.07229158852866685
7625,images/Cropped Image7626.jpg,SEA,0.915660549810821
7626,images/Cropped Image7627.jpg,wightlink,0.6109696921575001
7627,images/Cropped Image7628.jpg,TEeat,0.0030155521790819614
7628,images/Cropped Image7629.jpg,'[9ELW3*O)oevo@,0.006858787517236747
7629,images/Cropped Image7630.jpg,45,0.22281748398549772
7630,images/Cropped Image7631.jpg,LINK,0.7713443040847778
7631,images/Cropped Image7632.jpg,WGHIL,0.4696374969836096
7632,images/Cropped Image7633.jpg,WGHILINK,0.863538165050522
7633,images/Cropped Image7635.jpg,NORFOLK LINE,0.9801581901857537
7634,images/Cropped Image7634.jpg,WIGHTLINK,0.7241192807242395
7635,images/Cropped Image7636.jpg,ImO 9130355,0.29620844312990546
7636,images/Cropped Image7637.jpg,K-RIVER,0.9994477787445774
7637,images/Cropped Image7638.jpg,MADEIRA,0.9999498512906715
7638,images/Cropped Image7639.jpg,Tontatnetet,0.001037409012878159
7639,images/Cropped Image7641.jpg,Fontettnctae,0.0010474410035377969
7640,images/Cropped Image7642.jpg,4omte tnctnea,0.000323908467568743
7641,images/Cropped Image7640.jpg,E8r,0.017359656608689083
7642,images/Cropped Image7643.jpg,Mx,0.12201592265713025
7643,images/Cropped Image7644.jpg,Mmx,0.06652821873730437
7644,images/Cropped Image7645.jpg,WightLINK,0.17103006596098913
7645,images/Cropped Image7648.jpg,HYERID,0.9039789014434196
7646,images/Cropped Image7646.jpg,ERGY,0.409772664308548
7647,images/Cropped Image7647.jpg,wighT,0.28664254642971004
7648,images/Cropped Image7649.jpg,HTLM,0.24643130600452423
7649,images/Cropped Image7650.jpg,St Clare,0.7522896179357359
7650,images/Cropped Image7651.jpg,Lcndon,0.968949815949688
7651,images/Cropped Image7652.jpg,CHTU,0.571286141872406
7652,images/Cropped Image7653.jpg,St Clare,0.7040788341488302
7653,images/Cropped Image7655.jpg,London,0.5215512755657675
7654,images/Cropped Image7654.jpg,YfC GPOMRRGEN,0.17024825560907117
7655,images/Cropped Image7656.jpg,69,0.8734676129911978
7656,images/Cropped Image7658.jpg,E9,0.5800875739413098
7657,images/Cropped Image7657.jpg,DISCOVERY COAST,0.9107651055033603
7658,images/Cropped Image7659.jpg,DISCOVERY,0.7946811152564041
7659,images/Cropped Image7662.jpg,coast,0.682291490097484
7660,images/Cropped Image7660.jpg,"""DISCoVERY COAST",0.30741501476965644
7661,images/Cropped Image7661.jpg,Dast,0.6020687222480774
7662,images/Cropped Image7663.jpg,coast,0.7770781384831379
7663,images/Cropped Image7665.jpg,DiScoveRY,0.09753327868666747
7664,images/Cropped Image7664.jpg,CELESTINE,0.737306959139876
7665,images/Cropped Image7666.jpg,Jjjj},0.45229111537409933
7666,images/Cropped Image7667.jpg,CONSTANCE,0.9594970213863085
7667,images/Cropped Image7668.jpg,SAFETY FIPS,0.45942221298124164
7668,images/Cropped Image7669.jpg,BRIESE,0.9940135283187285
7669,images/Cropped Image7670.jpg,CONSTANCE,0.9506326238365234
7670,images/Cropped Image7671.jpg,SAFETY FPSV,0.3071398060143894
7671,images/Cropped Image7672.jpg,BRIESE,0.998041209000074
7672,images/Cropped Image7673.jpg,CONSTANCE,0.9360901616930987
7673,images/Cropped Image7674.jpg,SAFETY FPS,0.7456678044932498
7674,images/Cropped Image7675.jpg,BRIESE,0.9993938600304092
7675,images/Cropped Image7676.jpg,CONSTANCE,0.9600444281594008
7676,images/Cropped Image7677.jpg,Melian,0.0008719033366872789
7677,images/Cropped Image7679.jpg,AdtlE,0.02389376567940077
7678,images/Cropped Image7678.jpg,LAURITZEN,0.9694181109731544
7679,images/Cropped Image7680.jpg,Honte Udala,0.4665953569836519
7680,images/Cropped Image7681.jpg,Ente,0.005802877247333527
7681,images/Cropped Image7682.jpg,~9456903,0.588907273253148
7682,images/Cropped Image7683.jpg,MiTea,0.003643778706462661
7683,images/Cropped Image7684.jpg,Honte Voala,0.25002518289959613
7684,images/Cropped Image7685.jpg,Wcci,0.041532326489686966
7685,images/Cropped Image7686.jpg,Honte Udala,0.5093345835219474
7686,images/Cropped Image7687.jpg,Ente,0.005353177431970835
7687,images/Cropped Image7688.jpg,imo-9456903,0.4195290493048494
7688,images/Cropped Image7689.jpg,Mi.tia,0.0040405527050922955
7689,images/Cropped Image7690.jpg,Honte (Voala,0.2192539194953051
7690,images/Cropped Image7691.jpg,Wcci,0.03851812705397606
7691,images/Cropped Image7692.jpg,Eeeti,0.0008507741074055954
7692,images/Cropped Image7694.jpg,Mn,0.002736492210870529
7693,images/Cropped Image7693.jpg,Oo,0.14763671468584283
7694,images/Cropped Image7695.jpg,Ennn,0.0009125336073338985
7695,images/Cropped Image7696.jpg,0 T | [,0.20126308483502028
7696,images/Cropped Image7697.jpg,Khina,0.2551941989705737
7697,images/Cropped Image7698.jpg,0 | |,0.2072190070437418
7698,images/Cropped Image7700.jpg,n,0.04768012944856537
7699,images/Cropped Image7699.jpg,0 | | ,0.19388797678413025
7700,images/Cropped Image7701.jpg,0 T | [,0.1590207909673948
7701,images/Cropped Image7702.jpg,Wisom dororecht,0.21595670288857527
7702,images/Cropped Image7704.jpg,WU 0 n,0.15593952840542297
7703,images/Cropped Image7703.jpg,SS1 ERDOGAN BEY,0.4423912670683379
7704,images/Cropped Image7705.jpg,SS1 ERDOGAN BEY,0.5038764969351404
7705,images/Cropped Image7706.jpg,MAINLAND,0.9993801088522689
7706,images/Cropped Image7707.jpg,smoking,0.8937020310929505
7707,images/Cropped Image7709.jpg,SFET,0.2198658138513565
7708,images/Cropped Image7708.jpg,MOSELDIJK,0.9914610484069494
7709,images/Cropped Image7711.jpg,MOSELDIJK,0.9945415806503931
7710,images/Cropped Image7710.jpg,5,0.9994430125702856
7711,images/Cropped Image7712.jpg,Hio,0.05034032775108157
7712,images/Cropped Image7713.jpg,SJal,0.22374118434298806
7713,images/Cropped Image7714.jpg,spartacus,0.8681551772246328
7714,images/Cropped Image7715.jpg,ShJ AL,0.2030773978396238
7715,images/Cropped Image7716.jpg,sparTACUS,0.4046927550400716
7716,images/Cropped Image7717.jpg,SJal,0.08652860671281815
7717,images/Cropped Image7718.jpg,spartacus,0.47444685602213593
7718,images/Cropped Image7720.jpg,2,0.4024757000196679
7719,images/Cropped Image7719.jpg,LAEEAaER,0.0010816961813528555
7720,images/Cropped Image7721.jpg,ce,0.09512771549873288
7721,images/Cropped Image7722.jpg,ALGOMA INNOVATOR,0.7334066844449326
7722,images/Cropped Image7724.jpg,TORONTO,0.9977152237670556
7723,images/Cropped Image7723.jpg,Imo 9773375,0.6980817769160124
7724,images/Cropped Image7725.jpg,NO smoking,0.5072542739696961
7725,images/Cropped Image7726.jpg,} &,0.2209830375097123
7726,images/Cropped Image7727.jpg,FU RONG FENG,0.9925211894531639
7727,images/Cropped Image7728.jpg,COScO SHIpPING,0.2322865850289047
7728,images/Cropped Image7729.jpg,smoking,0.6344442495353543
7729,images/Cropped Image7730.jpg,smoking,0.5565679550021426
7730,images/Cropped Image7731.jpg,CoScO Shipping,0.3788412501191195
7731,images/Cropped Image7732.jpg,B4Ie COMEAU,0.20513628044339138
7732,images/Cropped Image7733.jpg,"BALcce,",0.03607224138220907
7733,images/Cropped Image7734.jpg,ceLTIC FORESTER,0.3457447608832159
7734,images/Cropped Image7735.jpg,Eisbrecher.,0.22243340931937208
7735,images/Cropped Image7736.jpg,STETTIN,0.9932223264429318
7736,images/Cropped Image7737.jpg,Eisbrecher,0.7232833833603673
7737,images/Cropped Image7738.jpg,STE,0.8824841234081708
7738,images/Cropped Image7739.jpg,EIsbREcHE,0.19567924483373184
7739,images/Cropped Image7740.jpg,{acta Kante,0.12927318252603237
7740,images/Cropped Image7742.jpg,YAcar,0.05087890408081538
7741,images/Cropped Image7741.jpg,Ao,0.01602842131318506
7742,images/Cropped Image7743.jpg,EVER A1F,0.1472511300688574
7743,images/Cropped Image7744.jpg,WILSON,0.9998266934780843
7744,images/Cropped Image7745.jpg,LUGA,0.9998090267181396
7745,images/Cropped Image7746.jpg,WILSON,0.9998419754815491
7746,images/Cropped Image7747.jpg,LUGA,0.9999295473098755
7747,images/Cropped Image7748.jpg,FHMMS,0.13078575512895374
7748,images/Cropped Image7750.jpg,FHMME,0.47812126259196386
7749,images/Cropped Image7749.jpg,Scher,0.2655725608121058
7750,images/Cropped Image7751.jpg,Pioneering Spirit,0.7559253303068025
7751,images/Cropped Image7752.jpg,Pieier,0.2568777204264551
7752,images/Cropped Image7753.jpg,Pieter Schelte,0.6191221769421493
7753,images/Cropped Image7754.jpg,Pieter Sc,0.6185746088534474
7754,images/Cropped Image7755.jpg,Pioneering Spirit,0.9523755232748248
7755,images/Cropped Image7756.jpg,Pioneering,0.9997282564951984
7756,images/Cropped Image7757.jpg,Krat,0.008485398255288601
7757,images/Cropped Image7758.jpg,iseas,0.8383048397492537
7758,images/Cropped Image7760.jpg,Iseas,0.8736347012691397
7759,images/Cropped Image7759.jpg,leter,0.23700484292249518
7760,images/Cropped Image7761.jpg,Schelte,0.9866035314801476
7761,images/Cropped Image7762.jpg,ioneering Spirit,0.9879252459423437
7762,images/Cropped Image7763.jpg,Hebr Deam Prncess,0.06447571358750552
7763,images/Cropped Image7764.jpg,SLAND PRincESs,0.2639282957708297
7764,images/Cropped Image7765.jpg,Kigox,0.04375630077418735
7765,images/Cropped Image7766.jpg,CRUISES,0.982772925521048
7766,images/Cropped Image7767.jpg,PRINCESS €,0.6232281433788809
7767,images/Cropped Image7769.jpg,ACL,0.9603947721959396
7768,images/Cropped Image7768.jpg,#,0.19072892566684008
7769,images/Cropped Image7770.jpg,Wpppbt !,0.046260891006862113
7770,images/Cropped Image7772.jpg,ANTHEM * _,0.3031177200512102
7771,images/Cropped Image7771.jpg,ANTHEM * Seas,0.2516169640574485
7772,images/Cropped Image7773.jpg,Ittaritima,0.2578530815692653
7773,images/Cropped Image7774.jpg,Falencianas,0.5437825173295732
7774,images/Cropped Image7775.jpg,Ss,0.3426065808620838
7775,images/Cropped Image7776.jpg,noulum,0.660866085128532
7776,images/Cropped Image7777.jpg,Oette Lnt,0.014691424235474614
